Date,Category,Sales_Volume
2019-01-01,Smartphone,448
2019-01-01,Tablet,620
2019-01-01,Accessories,355
2019-01-01,Laptop,406
2019-01-01,Smartphone,917
2019-01-01,Tablet,515
2019-01-01,Accessories,792
2019-01-01,Laptop,796
2019-01-01,Smartphone,439
2019-01-01,Tablet,283
2019-01-01,Accessories,205
2019-01-01,Laptop,163
2019-01-01,Smartphone,337
2019-01-01,Tablet,170
2019-01-01,Accessories,220
2019-01-01,Laptop,253
2019-01-01,Smartphone,75
2019-01-01,Tablet,158
2019-01-01,Accessories,472
2019-01-01,Laptop,364
2019-01-01,Smartphone,641
2019-01-01,Tablet,168
2019-01-01,Accessories,326
2019-01-01,Laptop,440
2019-01-01,Smartphone,287
2019-01-01,Tablet,670
2019-01-01,Accessories,205
2019-01-01,Laptop,348
2019-01-01,Smartphone,183
2019-01-01,Tablet,299
2019-01-01,Accessories,675
2019-01-01,Laptop,298
2019-01-01,Smartphone,379
2019-01-01,Tablet,689
2019-01-01,Accessories,544
2019-01-01,Laptop,485
2019-01-01,Smartphone,238
2019-01-01,Tablet,261
2019-01-01,Accessories,349
2019-01-01,Laptop,962
2019-01-01,Smartphone,625
2019-01-01,Tablet,650
2019-01-01,Accessories,274
2019-01-01,Laptop,372
2019-01-01,Smartphone,256
2019-01-01,Tablet,514
2019-01-01,Accessories,642
2019-01-01,Laptop,618
2019-01-01,Smartphone,386
2019-01-01,Tablet,813
2019-01-01,Accessories,413
2019-01-01,Laptop,593
2019-01-01,Smartphone,607
2019-01-01,Tablet,854
2019-01-01,Accessories,176
2019-01-01,Laptop,194
2019-01-01,Smartphone,213
2019-01-01,Tablet,66
2019-01-01,Accessories,325
2019-01-01,Laptop,354
2019-01-01,Smartphone,717
2019-01-01,Tablet,427
2019-01-01,Accessories,326
2019-01-01,Laptop,484
2019-01-01,Smartphone,723
2019-01-01,Tablet,309
2019-01-01,Accessories,658
2019-01-01,Laptop,449
2019-01-01,Smartphone,651
2019-01-01,Tablet,307
2019-01-01,Accessories,561
2019-01-01,Laptop,296
2019-01-01,Smartphone,949
2019-01-01,Tablet,585
2019-01-01,Accessories,627
2019-01-01,Laptop,453
2019-01-01,Smartphone,701
2019-01-01,Tablet,678
2019-01-01,Accessories,491
2019-01-01,Laptop,417
2019-01-01,Smartphone,400
2019-01-01,Tablet,449
2019-01-01,Accessories,496
2019-01-01,Laptop,802
2019-01-01,Smartphone,825
2019-01-01,Tablet,530
2019-01-01,Accessories,652
2019-01-01,Laptop,566
2019-01-01,Smartphone,478
2019-01-01,Tablet,586
2019-01-01,Accessories,559
2019-01-01,Laptop,619
2019-01-01,Smartphone,283
2019-01-01,Tablet,309
2019-01-01,Accessories,413
2019-01-01,Laptop,424
2019-01-01,Smartphone,470
2019-01-01,Tablet,706
2019-02-01,Accessories,354
2019-02-01,Laptop,705
2019-02-01,Smartphone,350
2019-02-01,Tablet,347
2019-02-01,Accessories,71
2019-02-01,Laptop,570
2019-02-01,Smartphone,430
2019-02-01,Tablet,554
2019-02-01,Accessories,345
2019-02-01,Laptop,33
2019-02-01,Smartphone,234
2019-02-01,Tablet,99
2019-02-01,Accessories,601
2019-02-01,Laptop,603
2019-02-01,Smartphone,271
2019-02-01,Tablet,417
2019-02-01,Accessories,916
2019-02-01,Laptop,565
2019-02-01,Smartphone,826
2019-02-01,Tablet,781
2019-02-01,Accessories,429
2019-02-01,Laptop,546
2019-02-01,Smartphone,423
2019-02-01,Tablet,375
2019-02-01,Accessories,253
2019-02-01,Laptop,157
2019-02-01,Smartphone,118
2019-02-01,Tablet,196
2019-02-01,Accessories,432
2019-02-01,Laptop,557
2019-02-01,Smartphone,591
2019-02-01,Tablet,180
2019-02-01,Accessories,134
2019-02-01,Laptop,363
2019-02-01,Smartphone,285
2019-02-01,Tablet,128
2019-02-01,Accessories,657
2019-02-01,Laptop,874
2019-02-01,Smartphone,492
2019-02-01,Tablet,442
2019-02-01,Accessories,773
2019-02-01,Laptop,422
2019-02-01,Smartphone,490
2019-02-01,Tablet,872
2019-02-01,Accessories,512
2019-02-01,Laptop,523
2019-02-01,Smartphone,583
2019-02-01,Tablet,520
2019-02-01,Accessories,663
2019-02-01,Laptop,738
2019-02-01,Smartphone,764
2019-02-01,Tablet,1122
2019-02-01,Accessories,294
2019-02-01,Laptop,218
2019-02-01,Smartphone,645
2019-02-01,Tablet,343
2019-02-01,Accessories,220
2019-02-01,Laptop,304
2019-02-01,Smartphone,484
2019-02-01,Tablet,333
2019-02-01,Accessories,256
2019-02-01,Laptop,300
2019-02-01,Smartphone,317
2019-02-01,Tablet,83
2019-02-01,Accessories,713
2019-02-01,Laptop,450
2019-02-01,Smartphone,489
2019-02-01,Tablet,245
2019-02-01,Accessories,222
2019-02-01,Laptop,651
2019-02-01,Smartphone,435
2019-02-01,Tablet,295
2019-02-01,Accessories,379
2019-02-01,Laptop,490
2019-02-01,Smartphone,531
2019-02-01,Tablet,389
2019-02-01,Accessories,724
2019-02-01,Laptop,659
2019-02-01,Smartphone,778
2019-02-01,Tablet,779
2019-02-01,Accessories,528
2019-02-01,Laptop,108
2019-02-01,Smartphone,215
2019-02-01,Tablet,93
2019-02-01,Accessories,477
2019-02-01,Laptop,208
2019-02-01,Smartphone,537
2019-02-01,Tablet,637
2019-02-01,Accessories,883
2019-02-01,Laptop,958
2019-02-01,Smartphone,858
2019-02-01,Tablet,716
2019-02-01,Accessories,457
2019-02-01,Laptop,412
2019-02-01,Smartphone,897
2019-02-01,Tablet,646
2019-02-01,Accessories,624
2019-02-01,Laptop,726
2019-02-01,Smartphone,179
2019-02-01,Tablet,537
2019-02-01,Accessories,262
2019-02-01,Laptop,233
2019-02-01,Smartphone,318
2019-02-01,Tablet,663
2019-02-01,Accessories,324
2019-02-01,Laptop,474
2019-02-01,Smartphone,503
2019-02-01,Tablet,179
2019-02-01,Accessories,559
2019-02-01,Laptop,262
2019-02-01,Smartphone,500
2019-02-01,Tablet,369
2019-03-01,Accessories,836
2019-03-01,Laptop,949
2019-03-01,Smartphone,1097
2019-03-01,Tablet,886
2019-03-01,Accessories,423
2019-03-01,Laptop,466
2019-03-01,Smartphone,849
2019-03-01,Tablet,843
2019-03-01,Accessories,521
2019-03-01,Laptop,481
2019-03-01,Smartphone,953
2019-03-01,Tablet,599
2019-03-01,Accessories,765
2019-03-01,Laptop,1065
2019-03-01,Smartphone,1130
2019-03-01,Tablet,798
2019-03-01,Accessories,97
2019-03-01,Laptop,337
2019-03-01,Smartphone,314
2019-03-01,Tablet,268
2019-03-01,Accessories,873
2019-03-01,Laptop,442
2019-03-01,Smartphone,544
2019-03-01,Tablet,740
2019-03-01,Accessories,954
2019-03-01,Laptop,1376
2019-03-01,Smartphone,978
2019-03-01,Tablet,517
2019-03-01,Accessories,842
2019-03-01,Laptop,800
2019-03-01,Smartphone,1052
2019-03-01,Tablet,951
2019-03-01,Accessories,875
2019-03-01,Laptop,351
2019-03-01,Smartphone,385
2019-03-01,Tablet,237
2019-03-01,Accessories,979
2019-03-01,Laptop,1067
2019-03-01,Smartphone,854
2019-03-01,Tablet,779
2019-03-01,Accessories,247
2019-03-01,Laptop,555
2019-03-01,Smartphone,547
2019-03-01,Tablet,464
2019-03-01,Accessories,648
2019-03-01,Laptop,1096
2019-03-01,Smartphone,1146
2019-03-01,Tablet,543
2019-03-01,Accessories,913
2019-03-01,Laptop,651
2019-03-01,Smartphone,1136
2019-03-01,Tablet,1085
2019-03-01,Accessories,365
2019-03-01,Laptop,426
2019-03-01,Smartphone,1346
2019-03-01,Tablet,262
2019-03-01,Accessories,645
2019-03-01,Laptop,190
2019-03-01,Smartphone,184
2019-03-01,Tablet,707
2019-03-01,Accessories,887
2019-03-01,Laptop,1029
2019-03-01,Smartphone,840
2019-03-01,Tablet,865
2019-03-01,Accessories,249
2019-03-01,Laptop,421
2019-03-01,Smartphone,242
2019-03-01,Tablet,153
2019-03-01,Accessories,164
2019-03-01,Laptop,482
2019-03-01,Smartphone,376
2019-03-01,Tablet,280
2019-03-01,Accessories,412
2019-03-01,Laptop,211
2019-03-01,Smartphone,141
2019-03-01,Tablet,409
2019-03-01,Accessories,461
2019-03-01,Laptop,456
2019-03-01,Smartphone,785
2019-03-01,Tablet,223
2019-03-01,Accessories,915
2019-03-01,Laptop,1448
2019-03-01,Smartphone,683
2019-03-01,Tablet,889
2019-03-01,Accessories,224
2019-03-01,Laptop,1088
2019-03-01,Smartphone,375
2019-03-01,Tablet,367
2019-03-01,Accessories,383
2019-03-01,Laptop,119
2019-03-01,Smartphone,238
2019-03-01,Tablet,361
2019-03-01,Accessories,1258
2019-03-01,Laptop,565
2019-03-01,Smartphone,927
2019-03-01,Tablet,817
2019-03-01,Accessories,435
2019-03-01,Laptop,919
2019-03-01,Smartphone,1002
2019-03-01,Tablet,581
2019-03-01,Accessories,105
2019-03-01,Laptop,173
2019-03-01,Smartphone,276
2019-03-01,Tablet,287
2019-03-01,Accessories,761
2019-03-01,Laptop,636
2019-03-01,Smartphone,871
2019-03-01,Tablet,473
2019-03-01,Accessories,684
2019-03-01,Laptop,1580
2019-03-01,Smartphone,1072
2019-03-01,Tablet,596
2019-03-01,Accessories,262
2019-03-01,Laptop,394
2019-03-01,Smartphone,489
2019-03-01,Tablet,650
2019-03-01,Accessories,489
2019-03-01,Laptop,216
2019-03-01,Smartphone,561
2019-03-01,Tablet,211
2019-03-01,Accessories,833
2019-03-01,Laptop,278
2019-03-01,Smartphone,546
2019-03-01,Tablet,948
2019-04-01,Accessories,448
2019-04-01,Laptop,442
2019-04-01,Smartphone,429
2019-04-01,Tablet,594
2019-04-01,Accessories,898
2019-04-01,Laptop,1178
2019-04-01,Smartphone,695
2019-04-01,Tablet,148
2019-04-01,Accessories,44
2019-04-01,Laptop,260
2019-04-01,Smartphone,437
2019-04-01,Tablet,582
2019-04-01,Accessories,669
2019-04-01,Laptop,63
2019-04-01,Smartphone,212
2019-04-01,Tablet,70
2019-04-01,Accessories,301
2019-04-01,Laptop,474
2019-04-01,Smartphone,618
2019-04-01,Tablet,497
2019-04-01,Accessories,1187
2019-04-01,Laptop,627
2019-04-01,Smartphone,1481
2019-04-01,Tablet,1079
2019-04-01,Accessories,697
2019-04-01,Laptop,163
2019-04-01,Smartphone,465
2019-04-01,Tablet,499
2019-04-01,Accessories,167
2019-04-01,Laptop,246
2019-04-01,Smartphone,719
2019-04-01,Tablet,426
2019-04-01,Accessories,730
2019-04-01,Laptop,1166
2019-04-01,Smartphone,1071
2019-04-01,Tablet,851
2019-04-01,Accessories,518
2019-04-01,Laptop,1273
2019-04-01,Smartphone,891
2019-04-01,Tablet,616
2019-04-01,Accessories,194
2019-04-01,Laptop,452
2019-04-01,Smartphone,497
2019-04-01,Tablet,229
2019-04-01,Accessories,1266
2019-04-01,Laptop,702
2019-04-01,Smartphone,562
2019-04-01,Tablet,740
2019-04-01,Accessories,803
2019-04-01,Laptop,880
2019-04-01,Smartphone,1175
2019-04-01,Tablet,491
2019-04-01,Accessories,1027
2019-04-01,Laptop,758
2019-04-01,Smartphone,1875
2019-04-01,Tablet,897
2019-04-01,Accessories,396
2019-04-01,Laptop,241
2019-04-01,Smartphone,482
2019-04-01,Tablet,447
2019-04-01,Accessories,922
2019-04-01,Laptop,481
2019-04-01,Smartphone,607
2019-04-01,Tablet,511
2019-04-01,Accessories,1159
2019-04-01,Laptop,639
2019-04-01,Smartphone,621
2019-04-01,Tablet,315
2019-04-01,Accessories,743
2019-04-01,Laptop,615
2019-04-01,Smartphone,812
2019-04-01,Tablet,813
2019-04-01,Accessories,361
2019-04-01,Laptop,771
2019-04-01,Smartphone,295
2019-04-01,Tablet,366
2019-04-01,Accessories,267
2019-04-01,Laptop,414
2019-04-01,Smartphone,378
2019-04-01,Tablet,836
2019-04-01,Accessories,877
2019-04-01,Laptop,1051
2019-04-01,Smartphone,562
2019-04-01,Tablet,720
2019-04-01,Accessories,994
2019-04-01,Laptop,800
2019-04-01,Smartphone,810
2019-04-01,Tablet,1838
2019-04-01,Accessories,591
2019-04-01,Laptop,971
2019-04-01,Smartphone,837
2019-04-01,Tablet,1160
2019-04-01,Accessories,447
2019-04-01,Laptop,766
2019-04-01,Smartphone,1000
2019-04-01,Tablet,842
2019-04-01,Accessories,394
2019-04-01,Laptop,598
2019-04-01,Smartphone,265
2019-04-01,Tablet,479
2019-04-01,Accessories,1299
2019-04-01,Laptop,824
2019-04-01,Smartphone,1156
2019-04-01,Tablet,1056
2019-04-01,Accessories,478
2019-04-01,Laptop,912
2019-04-01,Smartphone,1862
2019-04-01,Tablet,1330
2019-04-01,Accessories,540
2019-04-01,Laptop,1049
2019-04-01,Smartphone,935
2019-04-01,Tablet,481
2019-04-01,Accessories,522
2019-04-01,Laptop,299
2019-04-01,Smartphone,744
2019-04-01,Tablet,845
2019-04-01,Accessories,966
2019-04-01,Laptop,1274
2019-04-01,Smartphone,882
2019-04-01,Tablet,1079
2019-05-01,Accessories,249
2019-05-01,Laptop,621
2019-05-01,Smartphone,776
2019-05-01,Tablet,424
2019-05-01,Accessories,538
2019-05-01,Laptop,881
2019-05-01,Smartphone,756
2019-05-01,Tablet,1329
2019-05-01,Accessories,288
2019-05-01,Laptop,946
2019-05-01,Smartphone,1337
2019-05-01,Tablet,646
2019-05-01,Accessories,1034
2019-05-01,Laptop,617
2019-05-01,Smartphone,789
2019-05-01,Tablet,838
2019-05-01,Accessories,126
2019-05-01,Laptop,270
2019-05-01,Smartphone,391
2019-05-01,Tablet,1049
2019-05-01,Accessories,456
2019-05-01,Laptop,405
2019-05-01,Smartphone,416
2019-05-01,Tablet,959
2019-05-01,Accessories,163
2019-05-01,Laptop,575
2019-05-01,Smartphone,111
2019-05-01,Tablet,221
2019-05-01,Accessories,1362
2019-05-01,Laptop,897
2019-05-01,Smartphone,1574
2019-05-01,Tablet,1063
2019-05-01,Accessories,1116
2019-05-01,Laptop,694
2019-05-01,Smartphone,1228
2019-05-01,Tablet,555
2019-05-01,Accessories,601
2019-05-01,Laptop,1183
2019-05-01,Smartphone,1372
2019-05-01,Tablet,1416
2019-05-01,Accessories,437
2019-05-01,Laptop,328
2019-05-01,Smartphone,383
2019-05-01,Tablet,332
2019-05-01,Accessories,733
2019-05-01,Laptop,472
2019-05-01,Smartphone,585
2019-05-01,Tablet,307
2019-05-01,Accessories,1093
2019-05-01,Laptop,1665
2019-05-01,Smartphone,678
2019-05-01,Tablet,1922
2019-05-01,Accessories,943
2019-05-01,Laptop,765
2019-05-01,Smartphone,864
2019-05-01,Tablet,824
2019-05-01,Accessories,1310
2019-05-01,Laptop,1123
2019-05-01,Smartphone,1241
2019-05-01,Tablet,1458
2019-05-01,Accessories,673
2019-05-01,Laptop,379
2019-05-01,Smartphone,772
2019-05-01,Tablet,740
2019-05-01,Accessories,1223
2019-05-01,Laptop,1970
2019-05-01,Smartphone,1394
2019-05-01,Tablet,1012
2019-05-01,Accessories,1175
2019-05-01,Laptop,1570
2019-05-01,Smartphone,1092
2019-05-01,Tablet,1273
2019-05-01,Accessories,316
2019-05-01,Laptop,527
2019-05-01,Smartphone,205
2019-05-01,Tablet,555
2019-05-01,Accessories,1041
2019-05-01,Laptop,857
2019-05-01,Smartphone,1066
2019-05-01,Tablet,1550
2019-05-01,Accessories,565
2019-05-01,Laptop,432
2019-05-01,Smartphone,739
2019-05-01,Tablet,299
2019-05-01,Accessories,797
2019-05-01,Laptop,973
2019-05-01,Smartphone,910
2019-05-01,Tablet,792
2019-05-01,Accessories,207
2019-05-01,Laptop,560
2019-05-01,Smartphone,178
2019-05-01,Tablet,671
2019-05-01,Accessories,600
2019-05-01,Laptop,368
2019-05-01,Smartphone,728
2019-05-01,Tablet,1249
2019-05-01,Accessories,1001
2019-05-01,Laptop,655
2019-05-01,Smartphone,1271
2019-05-01,Tablet,785
2019-05-01,Accessories,1106
2019-05-01,Laptop,713
2019-05-01,Smartphone,564
2019-05-01,Tablet,1112
2019-05-01,Accessories,793
2019-05-01,Laptop,505
2019-05-01,Smartphone,420
2019-05-01,Tablet,325
2019-05-01,Accessories,984
2019-05-01,Laptop,1470
2019-05-01,Smartphone,1617
2019-05-01,Tablet,1222
2019-05-01,Accessories,300
2019-05-01,Laptop,258
2019-05-01,Smartphone,582
2019-05-01,Tablet,367
2019-05-01,Accessories,1833
2019-05-01,Laptop,1354
2019-05-01,Smartphone,864
2019-05-01,Tablet,1302
2019-05-01,Accessories,1036
2019-05-01,Laptop,186
2019-05-01,Smartphone,1466
2019-05-01,Tablet,926
2019-06-01,Accessories,1254
2019-06-01,Laptop,621
2019-06-01,Smartphone,1546
2019-06-01,Tablet,1398
2019-06-01,Accessories,418
2019-06-01,Laptop,232
2019-06-01,Smartphone,217
2019-06-01,Tablet,483
2019-06-01,Accessories,652
2019-06-01,Laptop,936
2019-06-01,Smartphone,774
2019-06-01,Tablet,773
2019-06-01,Accessories,1025
2019-06-01,Laptop,296
2019-06-01,Smartphone,781
2019-06-01,Tablet,651
2019-06-01,Accessories,1272
2019-06-01,Laptop,682
2019-06-01,Smartphone,465
2019-06-01,Tablet,374
2019-06-01,Accessories,432
2019-06-01,Laptop,751
2019-06-01,Smartphone,272
2019-06-01,Tablet,473
2019-06-01,Accessories,1005
2019-06-01,Laptop,710
2019-06-01,Smartphone,425
2019-06-01,Tablet,1401
2019-06-01,Accessories,1295
2019-06-01,Laptop,888
2019-06-01,Smartphone,295
2019-06-01,Tablet,671
2019-06-01,Accessories,377
2019-06-01,Laptop,373
2019-06-01,Smartphone,556
2019-06-01,Tablet,623
2019-06-01,Accessories,328
2019-06-01,Laptop,552
2019-06-01,Tablet,346
2019-06-01,Accessories,514
2019-06-01,Laptop,64
2019-06-01,Smartphone,172
2019-06-01,Tablet,722
2019-06-01,Accessories,1192
2019-06-01,Laptop,743
2019-06-01,Smartphone,1017
2019-06-01,Tablet,982
2019-06-01,Accessories,814
2019-06-01,Laptop,809
2019-06-01,Smartphone,1097
2019-06-01,Tablet,1935
2019-06-01,Accessories,796
2019-06-01,Laptop,930
2019-06-01,Smartphone,1484
2019-06-01,Tablet,862
2019-06-01,Accessories,729
2019-06-01,Laptop,587
2019-06-01,Smartphone,349
2019-06-01,Tablet,752
2019-06-01,Accessories,1075
2019-06-01,Laptop,1192
2019-06-01,Smartphone,757
2019-06-01,Tablet,1372
2019-06-01,Accessories,911
2019-06-01,Laptop,1138
2019-06-01,Smartphone,1833
2019-06-01,Tablet,743
2019-06-01,Accessories,1040
2019-06-01,Laptop,1390
2019-06-01,Smartphone,1166
2019-06-01,Tablet,913
2019-06-01,Accessories,956
2019-06-01,Laptop,1319
2019-06-01,Smartphone,1274
2019-06-01,Tablet,337
2019-06-01,Accessories,1183
2019-06-01,Laptop,1806
2019-06-01,Smartphone,1275
2019-06-01,Tablet,1445
2019-06-01,Accessories,452
2019-06-01,Laptop,957
2019-06-01,Smartphone,1436
2019-06-01,Tablet,1109
2019-06-01,Accessories,675
2019-06-01,Laptop,266
2019-06-01,Smartphone,145
2019-06-01,Tablet,865
2019-06-01,Accessories,1154
2019-06-01,Laptop,1488
2019-06-01,Smartphone,1132
2019-06-01,Tablet,841
2019-06-01,Accessories,1753
2019-06-01,Laptop,1038
2019-06-01,Smartphone,1546
2019-06-01,Tablet,1264
2019-06-01,Accessories,1233
2019-06-01,Laptop,490
2019-06-01,Smartphone,874
2019-06-01,Tablet,385
2019-06-01,Accessories,644
2019-06-01,Laptop,868
2019-06-01,Smartphone,348
2019-06-01,Tablet,992
2019-06-01,Accessories,993
2019-06-01,Laptop,1857
2019-06-01,Smartphone,673
2019-06-01,Tablet,843
2019-06-01,Accessories,410
2019-06-01,Laptop,428
2019-06-01,Smartphone,336
2019-06-01,Tablet,595
2019-06-01,Accessories,294
2019-06-01,Laptop,292
2019-06-01,Smartphone,663
2019-06-01,Tablet,451
2019-06-01,Accessories,917
2019-06-01,Laptop,1237
2019-06-01,Smartphone,827
2019-06-01,Tablet,383
2019-07-01,Accessories,488
2019-07-01,Laptop,335
2019-07-01,Smartphone,299
2019-07-01,Tablet,515
2019-07-01,Accessories,1003
2019-07-01,Laptop,885
2019-07-01,Smartphone,618
2019-07-01,Tablet,996
2019-07-01,Accessories,971
2019-07-01,Laptop,973
2019-07-01,Smartphone,1059
2019-07-01,Tablet,345
2019-07-01,Accessories,662
2019-07-01,Laptop,543
2019-07-01,Smartphone,637
2019-07-01,Tablet,339
2019-07-01,Accessories,485
2019-07-01,Laptop,522
2019-07-01,Smartphone,468
2019-07-01,Tablet,410
2019-07-01,Accessories,1294
2019-07-01,Laptop,833
2019-07-01,Smartphone,1330
2019-07-01,Tablet,873
2019-07-01,Accessories,553
2019-07-01,Laptop,1038
2019-07-01,Smartphone,771
2019-07-01,Tablet,367
2019-07-01,Accessories,742
2019-07-01,Laptop,1573
2019-07-01,Smartphone,1335
2019-07-01,Tablet,1045
2019-07-01,Accessories,965
2019-07-01,Laptop,625
2019-07-01,Smartphone,690
2019-07-01,Tablet,787
2019-07-01,Accessories,263
2019-07-01,Laptop,1042
2019-07-01,Smartphone,292
2019-07-01,Tablet,357
2019-07-01,Accessories,1831
2019-07-01,Laptop,1223
2019-07-01,Smartphone,1788
2019-07-01,Tablet,1353
2019-07-01,Accessories,582
2019-07-01,Laptop,719
2019-07-01,Smartphone,232
2019-07-01,Tablet,359
2019-07-01,Accessories,676
2019-07-01,Laptop,773
2019-07-01,Smartphone,610
2019-07-01,Tablet,2081
2019-07-01,Accessories,1319
2019-07-01,Laptop,1628
2019-07-01,Smartphone,2038
2019-07-01,Tablet,1433
2019-07-01,Accessories,1813
2019-07-01,Laptop,1772
2019-07-01,Smartphone,2267
2019-07-01,Tablet,567
2019-07-01,Accessories,1802
2019-07-01,Laptop,791
2019-07-01,Smartphone,1102
2019-07-01,Tablet,1346
2019-07-01,Accessories,737
2019-07-01,Laptop,354
2019-07-01,Smartphone,369
2019-07-01,Tablet,139
2019-07-01,Accessories,1752
2019-07-01,Laptop,1454
2019-07-01,Smartphone,833
2019-07-01,Tablet,858
2019-07-01,Accessories,765
2019-07-01,Laptop,324
2019-07-01,Smartphone,1331
2019-07-01,Tablet,254
2019-07-01,Accessories,1866
2019-07-01,Laptop,1424
2019-07-01,Smartphone,1480
2019-07-01,Tablet,1569
2019-07-01,Accessories,1374
2019-07-01,Laptop,768
2019-07-01,Smartphone,1667
2019-07-01,Tablet,1121
2019-07-01,Accessories,573
2019-07-01,Laptop,765
2019-07-01,Smartphone,818
2019-07-01,Tablet,893
2019-07-01,Accessories,639
2019-07-01,Laptop,385
2019-07-01,Smartphone,483
2019-07-01,Tablet,314
2019-07-01,Accessories,333
2019-07-01,Laptop,1031
2019-07-01,Smartphone,723
2019-07-01,Tablet,256
2019-07-01,Accessories,938
2019-07-01,Laptop,1067
2019-07-01,Smartphone,1073
2019-07-01,Tablet,857
2019-07-01,Accessories,1039
2019-07-01,Laptop,608
2019-07-01,Smartphone,896
2019-07-01,Tablet,574
2019-07-01,Accessories,532
2019-07-01,Laptop,480
2019-07-01,Smartphone,1685
2019-07-01,Tablet,411
2019-07-01,Accessories,977
2019-07-01,Laptop,860
2019-07-01,Smartphone,1446
2019-07-01,Tablet,1323
2019-07-01,Accessories,1493
2019-07-01,Laptop,1469
2019-07-01,Smartphone,1079
2019-07-01,Tablet,1770
2019-07-01,Accessories,1004
2019-07-01,Laptop,1466
2019-07-01,Smartphone,1067
2019-07-01,Tablet,1961
2019-07-01,Accessories,1144
2019-07-01,Laptop,1715
2019-07-01,Smartphone,549
2019-07-01,Tablet,472
2019-08-01,Accessories,1251
2019-08-01,Laptop,1023
2019-08-01,Smartphone,712
2019-08-01,Tablet,968
2019-08-01,Accessories,1517
2019-08-01,Laptop,747
2019-08-01,Smartphone,909
2019-08-01,Tablet,984
2019-08-01,Accessories,753
2019-08-01,Laptop,801
2019-08-01,Smartphone,1275
2019-08-01,Tablet,1280
2019-08-01,Accessories,507
2019-08-01,Laptop,523
2019-08-01,Smartphone,557
2019-08-01,Tablet,610
2019-08-01,Accessories,256
2019-08-01,Laptop,670
2019-08-01,Smartphone,709
2019-08-01,Tablet,190
2019-08-01,Accessories,1626
2019-08-01,Laptop,704
2019-08-01,Smartphone,1096
2019-08-01,Tablet,1873
2019-08-01,Accessories,2817
2019-08-01,Laptop,1336
2019-08-01,Smartphone,1295
2019-08-01,Tablet,1389
2019-08-01,Accessories,1063
2019-08-01,Laptop,1896
2019-08-01,Smartphone,1581
2019-08-01,Tablet,2009
2019-08-01,Accessories,1482
2019-08-01,Laptop,1981
2019-08-01,Smartphone,823
2019-08-01,Tablet,1537
2019-08-01,Accessories,762
2019-08-01,Laptop,694
2019-08-01,Smartphone,567
2019-08-01,Tablet,765
2019-08-01,Accessories,383
2019-08-01,Laptop,694
2019-08-01,Smartphone,90
2019-08-01,Tablet,638
2019-08-01,Accessories,899
2019-08-01,Laptop,1720
2019-08-01,Smartphone,1312
2019-08-01,Tablet,1195
2019-08-01,Accessories,289
2019-08-01,Laptop,550
2019-08-01,Smartphone,392
2019-08-01,Tablet,319
2019-08-01,Accessories,616
2019-08-01,Laptop,2386
2019-08-01,Smartphone,852
2019-08-01,Tablet,1857
2019-08-01,Accessories,584
2019-08-01,Laptop,182
2019-08-01,Smartphone,414
2019-08-01,Tablet,1062
2019-08-01,Accessories,769
2019-08-01,Laptop,1065
2019-08-01,Smartphone,1326
2019-08-01,Tablet,831
2019-08-01,Accessories,1272
2019-08-01,Laptop,1742
2019-08-01,Smartphone,2187
2019-08-01,Tablet,1607
2019-08-01,Accessories,1677
2019-08-01,Laptop,1488
2019-08-01,Smartphone,1123
2019-08-01,Tablet,2839
2019-08-01,Accessories,1362
2019-08-01,Laptop,1740
2019-08-01,Smartphone,1253
2019-08-01,Tablet,1520
2019-08-01,Accessories,786
2019-08-01,Laptop,743
2019-08-01,Smartphone,373
2019-08-01,Tablet,1242
2019-08-01,Accessories,821
2019-08-01,Laptop,639
2019-08-01,Smartphone,581
2019-08-01,Tablet,199
2019-08-01,Accessories,393
2019-08-01,Laptop,616
2019-08-01,Smartphone,373
2019-08-01,Tablet,188
2019-08-01,Accessories,873
2019-08-01,Laptop,553
2019-08-01,Smartphone,1028
2019-08-01,Tablet,906
2019-08-01,Accessories,1060
2019-08-01,Laptop,346
2019-08-01,Smartphone,1137
2019-08-01,Tablet,781
2019-08-01,Accessories,2572
2019-08-01,Laptop,1724
2019-08-01,Smartphone,1417
2019-08-01,Tablet,1706
2019-08-01,Accessories,1180
2019-08-01,Laptop,1134
2019-08-01,Smartphone,506
2019-08-01,Tablet,1289
2019-08-01,Accessories,215
2019-08-01,Laptop,344
2019-08-01,Smartphone,1339
2019-08-01,Tablet,497
2019-08-01,Accessories,1803
2019-08-01,Laptop,1161
2019-08-01,Smartphone,917
2019-08-01,Tablet,1719
2019-08-01,Accessories,248
2019-08-01,Laptop,819
2019-08-01,Smartphone,697
2019-08-01,Tablet,544
2019-08-01,Accessories,1714
2019-08-01,Laptop,708
2019-08-01,Smartphone,1033
2019-08-01,Tablet,1060
2019-08-01,Accessories,1331
2019-08-01,Laptop,2426
2019-08-01,Smartphone,818
2019-08-01,Tablet,809
2019-09-01,Accessories,1210
2019-09-01,Laptop,949
2019-09-01,Smartphone,1751
2019-09-01,Tablet,2550
2019-09-01,Accessories,2039
2019-09-01,Laptop,1450
2019-09-01,Smartphone,2129
2019-09-01,Tablet,1143
2019-09-01,Accessories,2118
2019-09-01,Laptop,237
2019-09-01,Smartphone,968
2019-09-01,Tablet,749
2019-09-01,Accessories,413
2019-09-01,Laptop,998
2019-09-01,Smartphone,218
2019-09-01,Tablet,869
2019-09-01,Accessories,2074
2019-09-01,Laptop,1751
2019-09-01,Smartphone,1753
